sample_index,phone_idx,phone,ref_dur,gen_dur,ratio
6,17,nu,0.352,0.384,1.090909090909091
6,18,vɾˈeaw,0.352,0.32,0.9090909090909092
6,19,sə,0.352,0.416,1.1818181818181819
6,20,te,0.352,0.32,0.9090909090909092
6,21,pˌəɾəsˈesk.,0.384,0.32,0.8333333333333334
7,0,tʃˌertʃetˈɨnduse,0.384,0.448,1.1666666666666667
7,1,ɨn,0.416,0.448,1.076923076923077
7,2,oɡlˈinda,0.416,0.384,0.9230769230769231
7,3,mˈaɾe,0.384,0.384,1.0
7,4,din,0.416,0.448,1.076923076923077
7,5,kˈameɾˌa,0.416,0.352,0.8461538461538461
7,6,"jˈeɪ,",0.384,0.064,0.16666666666666666
7,7,konstˈatə,0.416,0.416,1.0
7,8,kə,0.416,0.288,0.6923076923076923
7,9,silwˈeta,0.384,0.384,1.0
7,10,"jˈeɪ,",0.416,0.544,1.307692307692308
7,11,mˌodelˈatə,0.416,0.224,0.5384615384615385
7,12,de,0.384,0.416,1.0833333333333333
7,13,spˈort,0.416,0.32,0.7692307692307693
7,14,ʃi,0.416,0.288,0.6923076923076923
7,15,de,0.384,0.352,0.9166666666666666
7,16,un,0.416,0.448,1.076923076923077
7,17,redʒˈim,0.416,0.416,1.0
7,18,"mˌakɾobjˈotik,",0.384,0.224,0.5833333333333334
7,19,rˌezistˈa,0.416,0.352,0.8461538461538461
7,20,ku,0.416,0.416,1.0
7,21,suktʃˈes.,0.416,0.48,1.153846153846154
8,0,fˈərə,0.32,0.288,0.8999999999999999
8,1,sə,0.352,0.352,1.0
8,2,zˌəbovˈeaskə,0.32,0.384,1.2
8,3,la,0.352,0.32,0.9090909090909092
8,4,nˌitʃo,0.32,0.256,0.8
8,5,"ˌemisjˈune,",0.352,0.384,1.090909090909091
8,6,jeɾˌaʊ,0.32,0.192,0.6
8,7,maɪ,0.352,0.16,0.4545454545454546
8,8,deɡɾˈabə,0.352,0.352,1.0
8,9,ˌɨmbətˈatsʲʲ,0.32,0.32,1.0
8,10,de,0.352,0.448,1.272727272727273
8,11,fˈaptul,0.32,0.256,0.8
8,12,kə,0.352,0.448,1.272727272727273
8,13,avˈeaw,0.32,0.416,1.2999999999999998
8,14,atˈɨtea,0.352,0.384,1.090909090909091
8,15,pɾoɡɾˈame,0.32,0.288,0.8999999999999999
8,16,dekˈɨt,0.352,0.16,0.4545454545454546
8,17,atɾˈaʃʲʲ,0.352,0.224,0.6363636363636365
8,18,de,0.32,0.192,0.6
8,19,idˈeea,0.352,0.224,0.6363636363636365
8,20,dea,0.32,0.384,1.2
8,21,urmˈəɾʲʲ,0.352,0.384,1.090909090909091
8,22,unul,0.32,0.256,0.8
8,23,la,0.352,0.352,1.0
8,24,nˈume.,0.352,0.352,1.0
9,0,ɨn,0.288,0.384,1.3333333333333335
9,1,vɾˈeme,0.32,0.288,0.8999999999999999
9,2,tʃe,0.288,0.32,1.1111111111111112
9,3,jeʊ,0.32,0.256,0.8
9,4,tɾədʒˈeam,0.288,0.256,0.888888888888889
9,5,ku,0.32,0.32,1.0
9,6,okˈiʊl,0.32,0.384,1.2
9,7,la,0.288,0.256,0.888888888888889
9,8,kəmˈaʃa,0.32,0.352,1.0999999999999999
9,9,luɪ,0.288,0.448,1.5555555555555558
9,10,"dˌeskejˈatə,",0.32,0.288,0.8999999999999999
9,11,kˌaɾe,0.288,0.256,0.888888888888889
9,12,ləsˈa,0.32,0.352,1.0999999999999999
9,13,səɪ,0.32,0.288,0.8999999999999999
9,14,se,0.288,0.256,0.888888888888889
9,15,vˈadə,0.32,0.256,0.8
9,16,pjˈeptul,0.288,0.16,0.5555555555555556
9,17,"pəɾˈos,",0.32,0.16,0.5
9,18,ˌɨntɾebˈɨndumə,0.288,0.224,0.7777777777777779
9,19,dˌakə,0.32,0.288,0.8999999999999999
9,20,ˌasta,0.32,0.224,0.7
9,21,jeɾˌa,0.288,0.256,0.888888888888889
9,22,o,0.32,0.288,0.8999999999999999
9,23,kondˈitsje,0.288,0.256,0.888888888888889
9,24,ka,0.32,0.384,1.2
9,25,sə,0.288,0.288,1.0
9,26,dˈeviɪ,0.32,0.288,0.8999999999999999
9,27,kɔafˈor.,0.32,0.288,0.8999999999999999
10,0,dar,0.288,0.352,1.2222222222222223
10,1,nu,0.32,0.32,1.0
10,2,ar,0.32,0.352,1.0999999999999999
10,3,fˈiʲ,0.32,0.32,1.0
10,4,alˈes,0.32,0.352,1.0999999999999999
10,5,un,0.32,0.32,1.0
10,6,kuvˈɨnt,0.32,0.32,1.0
10,7,maɪ,0.32,0.288,0.8999999999999999
10,8,putˈernik,0.32,0.384,1.2
10,9,saʊ,0.32,0.32,1.0
10,10,maɪ,0.32,0.288,0.8999999999999999
10,11,kˈald,0.32,0.384,1.2
10,12,pˌentɾu,0.32,0.352,1.0999999999999999
10,13,a,0.32,0.256,0.8
10,14,dˌefinʲˈi,0.32,0.032,0.1
10,15,senzˈatsja,0.32,0.192,0.6
10,16,kˌaɾe,0.32,0.32,1.0
10,17,o,0.32,0.288,0.8999999999999999
10,18,"retsˈinea,",0.32,0.224,0.7
10,19,"dˌeokamdˈatə,",0.32,0.128,0.4
10,20,sə,0.32,0.256,0.8
10,21,nu,0.32,0.288,0.8999999999999999
10,22,rˈupə,0.32,0.288,0.8999999999999999
10,23,relˈatsja.,0.32,0.256,0.8
11,0,dˈintro,0.352,0.512,1.4545454545454546
11,1,burɡˈezə,0.384,0.352,0.9166666666666666
11,2,ˈɨntɾe,0.384,0.384,1.0
11,3,dˈouˌə,0.384,0.352,0.9166666666666666
11,4,"vˈɨrste,",0.384,0.32,0.8333333333333334
11,5,ˌepwizˈatə,0.384,0.352,0.9166666666666666
11,6,de,0.384,0.384,1.0
11,7,tʃeɪ,0.384,0.448,1.1666666666666667
11,8,pˈatɾu,0.384,0.256,0.6666666666666666
11,9,"kˈopiɪ,",0.384,0.192,0.5
11,10,tunsˈɔaɾea,0.384,0.256,0.6666666666666666
11,11,ku,0.352,0.32,0.9090909090909092
11,12,pˈər,0.384,0.32,0.8333333333333334
11,13,skˈurt,0.384,0.416,1.0833333333333333
11,14,o,0.384,0.384,1.0
11,15,tɾansfˈorma,0.384,0.416,1.0833333333333333
11,16,ˈɨntɾo,0.384,0.256,0.6666666666666666
11,17,blˈondə,0.384,0.416,1.0833333333333333
11,18,"fɾumˈɔasə,",0.384,0.416,1.0833333333333333
11,19,sportˈivə,0.384,0.352,0.9166666666666666
11,20,ʃiʲ,0.384,0.32,0.8333333333333334
11,21,ˌenerdʒˈikə.,0.384,0.416,1.0833333333333333
12,0,tʃevˈa,0.448,0.48,1.0714285714285714
12,1,"uʃˈor,",0.48,0.416,0.8666666666666667
12,2,"ˌaeɾjˈan,",0.48,0.384,0.8
12,3,"pɾetsjˈos,",0.448,0.416,0.9285714285714285
12,4,ˌoɾjentˈal.,0.48,0.448,0.9333333333333333
12,5,alˈedʒeɾˌea,0.48,0.48,1.0
12,6,ˌuneɪ,0.448,0.416,0.9285714285714285
12,7,femˈeɪ,0.48,0.48,1.0
12,8,ku,0.48,0.512,1.0666666666666667
12,9,tɾˈup,0.48,0.448,0.9333333333333333
12,10,"svˈelt,",0.448,0.416,0.9285714285714285
12,11,o,0.48,0.384,0.8
12,12,femˈeje,0.48,0.256,0.5333333333333333
12,13,kˌaɾe,0.448,0.512,1.1428571428571428
12,14,nu,0.48,0.48,1.0
12,15,atˈɨrnə,0.48,0.352,0.7333333333333333
12,16,ɡɾˈeʊ.,0.48,0.448,0.9333333333333333
13,0,bˌaltazˈar,0.288,0.256,0.888888888888889
13,1,balsˈan,0.32,0.32,1.0
13,2,nu,0.32,0.32,1.0
13,3,so,0.288,0.352,1.2222222222222223
13,4,sˈi,0.32,0.288,0.8999999999999999
13,5,sˈiŋɡur,0.32,0.32,1.0
13,6,la,0.32,0.288,0.8999999999999999
13,7,lˌibɾəɾˈiʲa,0.288,0.352,1.2222222222222223
13,8,din,0.32,0.352,1.0999999999999999
13,9,"namˈur,",0.32,0.16,0.5
13,10,kə,0.32,0.192,0.6
13,11,tʃˌeditˈorul,0.288,0.256,0.888888888888889
13,12,venˈise,0.32,0.256,0.8
13,13,dˌela,0.32,0.32,1.0
13,14,paɾˈis,0.288,0.288,1.0
13,15,ka,0.32,0.352,1.0999999999999999
13,16,səɪ,0.32,0.32,1.0
13,17,ridˈitʃe,0.32,0.288,0.8999999999999999
13,18,"moɾˈalul,",0.288,0.256,0.888888888888889
13,19,fˈapt,0.32,0.288,0.8999999999999999
13,20,kˌaɾe,0.32,0.32,1.0
13,21,ɨl,0.32,0.32,1.0
13,22,depɾˈima,0.288,0.288,1.0
13,23,ʃi,0.32,0.288,0.8999999999999999
13,24,maɪ,0.32,0.224,0.7
13,25,mˈult.,0.32,0.32,1.0
14,0,ʒeɾˈome,0.384,0.384,1.0
14,1,ʃi,0.384,0.352,0.9166666666666666
14,2,"hˈuɡo,",0.384,0.256,0.6666666666666666
14,3,ɨn,0.416,0.384,0.9230769230769231
14,4,spatˈele,0.384,0.352,0.9166666666666666
14,5,"jˈeɪ,",0.384,0.352,0.9166666666666666
14,6,tˌokmaɪ,0.384,0.288,0.7499999999999999
14,7,dˌeskopeɾˈeaw,0.416,0.448,1.076923076923077
14,8,dˈelitʃˌiɪle,0.384,0.384,1.0
14,9,tˌelevizjˈuniɪ,0.384,0.352,0.9166666666666666
14,10,pɾin,0.384,0.416,1.0833333333333333
14,11,sˌatelˈit,0.416,0.576,1.3846153846153846
14,12,ʃi,0.384,0.448,1.1666666666666667
14,13,tˈot,0.384,0.096,0.25
14,14,bˌutonˈaʊ,0.384,0.288,0.7499999999999999
14,15,dˌela,0.416,0.352,0.8461538461538461
14,16,un,0.384,0.384,1.0
14,17,pˈost,0.384,0.352,0.9166666666666666
14,18,la,0.384,0.256,0.6666666666666666
14,19,ˈaltul.,0.416,0.416,1.0
15,0,jeɾˌa,0.352,0.736,2.090909090909091
15,1,ˈepokˌa,0.352,0.608,1.7272727272727273
15,2,ɨn,0.352,0.384,1.090909090909091
15,3,kˌaɾe,0.384,0.352,0.9166666666666666
15,4,o,0.352,0.352,1.0
15,5,ˌɨntɨlnˈise,0.352,0.096,0.27272727272727276
15,6,pe,0.384,0.032,0.08333333333333333
15,7,"jˈa,",0.352,0.256,0.7272727272727273
15,8,femˈeja,0.352,0.32,0.9090909090909092
15,9,"mˌisteɾjɔˈasə,",0.384,0.384,1.0
15,10,ɨn,0.352,0.224,0.6363636363636365
15,11,oɾˈaʃul,0.352,0.32,0.9090909090909092
15,12,atʃˌela,0.384,0.224,0.5833333333333334
15,13,"tʃetˈat,",0.352,0.416,1.1818181818181819
15,14,ˌaʃezˈat,0.352,0.352,1.0
15,15,pɾekˈum,0.384,0.384,1.0
15,16,o,0.352,0.352,1.0
15,17,kunˈunə,0.352,0.384,1.090909090909091
15,18,pe,0.384,0.32,0.8333333333333334
15,19,un,0.352,0.352,1.0
15,20,mˈunte,0.352,0.32,0.9090909090909092
15,21,stɨnkˈos.,0.384,0.544,1.4166666666666667
16,0,aʊ,0.384,0.96,2.5
16,1,ɨntˈins,0.416,0.352,0.8461538461538461
16,2,ˌaʃadˈar,0.416,0.48,1.153846153846154
16,3,un,0.416,0.416,1.0
16,4,kˈort,0.416,0.416,1.0
16,5,pˌentɾu,0.416,0.416,1.0
16,6,ˌabsalˈom,0.416,0.416,1.0
16,7,pe,0.416,0.32,0.7692307692307693
16,8,"ˌakopeɾˈiʃ,",0.416,0.48,1.153846153846154
16,9,jˈar,0.416,0.256,0.6153846153846154
16,10,atʃˌesta,0.416,0.32,0.7692307692307693
16,11,a,0.416,0.32,0.7692307692307693
16,12,intɾˈat,0.416,0.32,0.7692307692307693
16,13,la,0.416,0.352,0.8461538461538461
16,14,tsˌiɪtɔaɾˈele,0.416,0.512,1.2307692307692308
16,15,tatˈəluɪ,0.416,0.416,1.0
16,16,səʊ,0.416,0.096,0.23076923076923078
16,17,sˈub,0.416,0.288,0.6923076923076923
16,18,pɾivˈiɾea,0.416,0.384,0.9230769230769231
16,19,ɨntɾˈeɡuluɪ,0.416,0.384,0.9230769230769231
16,20,ˌisɾaˈel.,0.416,0.544,1.307692307692308
17,0,jel,0.384,0.32,0.8333333333333334
17,1,a,0.416,0.256,0.6153846153846154
17,2,fˌortifikˈat,0.384,0.384,1.0
17,3,rˈama,0.416,0.32,0.7692307692307693
17,4,ka,0.384,0.288,0.7499999999999999
17,5,sə,0.416,0.256,0.6153846153846154
17,6,nu,0.416,0.416,1.0
17,7,dˈea,0.384,0.352,0.9166666666666666
17,8,vˈoje,0.416,0.384,0.9230769230769231
17,9,nˌimənˈuɪ,0.384,0.256,0.6666666666666666
17,10,sə,0.416,0.448,1.076923076923077
17,11,jˈasə,0.416,0.352,0.8461538461538461
17,12,saʊ,0.384,0.48,1.25
17,13,sə,0.416,0.32,0.7692307692307693
17,14,ˈintɾe,0.384,0.192,0.5
17,15,ɨn,0.416,0.224,0.5384615384615385
17,16,tˌeɾitoɾˈiʊl,0.416,0.448,1.076923076923077
17,17,luɪ,0.384,0.32,0.8333333333333334
17,18,"ˈasa,",0.416,0.64,1.5384615384615385
17,19,redʒˈele,0.384,0.32,0.8333333333333334
17,20,luɪ,0.416,0.384,0.9230769230769231
17,21,jˈuda.,0.416,0.448,1.076923076923077
18,0,ˌoɾʲtʃˌine,0.416,0.416,1.0
18,1,nul,0.416,0.48,1.153846153846154
18,2,kˌəutˈa,0.416,0.352,0.8461538461538461
18,3,pe,0.416,0.448,1.076923076923077
18,4,dˈomnul,0.416,0.416,1.0
18,5,dˌumnezˈeul,0.416,0.384,0.9230769230769231
18,6,luɪ,0.416,0.48,1.153846153846154
18,7,ˌisɾaˈel,0.416,0.288,0.6923076923076923
18,8,tɾˌebujˈa,0.416,0.032,0.07692307692307693
18,9,sə,0.416,0.288,0.6923076923076923
18,10,fˌiʲe,0.416,0.416,1.0
18,11,"ˌomoɾˈɨt,",0.416,0.352,0.8461538461538461
18,12,fˌiʲe,0.416,0.416,1.0
18,13,kə,0.416,0.384,0.9230769230769231
18,14,jeɾˌa,0.416,0.448,1.076923076923077
18,15,mˈik,0.416,0.352,0.8461538461538461
18,16,saʊ,0.416,0.416,1.0
18,17,"mˈaɾe,",0.416,0.352,0.8461538461538461
18,18,bərbˈat,0.416,0.448,1.076923076923077
18,19,saʊ,0.416,0.384,0.9230769230769231
18,20,femˈeje.,0.448,0.48,1.0714285714285714
19,0,ɨn,0.32,0.32,1.0
19,1,a,0.32,0.288,0.8999999999999999
19,2,tʃˈintʃea,0.32,0.224,0.7
19,3,zˈi,0.32,0.064,0.2
19,4,sa,0.352,0.288,0.8181818181818181
19,5,skulˈat,0.32,0.288,0.8999999999999999
19,6,dˌiminˈeatsə,0.32,0.288,0.8999999999999999
19,7,ka,0.32,0.32,1.0
19,8,sə,0.352,0.32,0.9090909090909092
19,9,"plˈetʃe,",0.32,0.32,1.0
19,10,dar,0.32,0.288,0.8999999999999999
19,11,tˈatəl,0.32,0.352,1.0999999999999999
19,12,fˈeteɪ,0.352,0.32,0.9090909090909092
19,13,a,0.32,0.288,0.8999999999999999
19,14,"zˈis,",0.32,0.736,2.3
19,15,te,0.32,0.192,0.6
19,16,"rˈoɡ,",0.352,0.224,0.6363636363636365
19,17,maɪ,0.32,0.224,0.7
19,18,stˈaɪ,0.32,0.192,0.6
19,19,la,0.32,0.16,0.5
19,20,mˈine,0.352,0.352,1.0
19,21,ka,0.32,0.256,0.8
19,22,sətsʲʲ,0.32,0.288,0.8999999999999999
19,23,refˈatʃʲ,0.32,0.288,0.8999999999999999
19,24,putˈeɾʲile.,0.352,0.384,1.090909090909091
20,0,atʃˌesta,0.352,0.384,1.090909090909091
20,1,a,0.352,0.288,0.8181818181818181
20,2,sunˈat,0.352,0.352,1.0
20,3,din,0.384,0.352,0.9166666666666666
20,4,tɾˈɨmbitsˌə,0.352,0.384,1.090909090909091
20,5,ʃʲa,0.352,0.352,1.0
20,6,"zˈis,",0.384,0.16,0.4166666666666667
20,7,noj,0.352,0.032,0.09090909090909091
20,8,nu,0.352,0.256,0.7272727272727273
20,9,avˌem,0.384,0.448,1.1666666666666667
20,10,nˌitʃo,0.352,0.384,1.090909090909091
20,11,pˈarte,0.352,0.288,0.8181818181818181
20,12,de,0.352,0.384,1.090909090909091
20,13,mˌoʃtenˈiɾe,0.384,0.384,1.0
20,14,ɨn,0.352,0.288,0.8181818181818181
20,15,"dˈavid,",0.352,0.352,1.0
20,16,navˌem,0.384,0.32,0.8333333333333334
20,17,nˌitʃo,0.352,0.512,1.4545454545454546
20,18,mˌoʃtenˈiɾe,0.352,0.416,1.1818181818181819
20,19,ɨn,0.384,0.384,1.0
20,20,fˈiʊl,0.352,0.224,0.6363636363636365
20,21,luɪ,0.352,0.352,1.0
20,22,iʃˈaɪ.,0.384,0.416,1.0833333333333333
21,0,aʊ,0.32,0.384,1.2
21,1,venˈit,0.352,0.32,0.9090909090909092
21,2,"dˈetʃʲ,",0.352,0.32,0.9090909090909092
21,3,aʊ,0.352,0.416,1.1818181818181819
21,4,kemˈat,0.352,0.288,0.8181818181818181
21,5,stɾˈəʒeɾˌiɪ,0.352,0.416,1.1818181818181819
21,6,dˌela,0.32,0.32,1.0
21,7,pˈɔarta,0.352,0.32,0.9090909090909092
21,8,tʃetˈətsiɪ,0.352,0.416,1.1818181818181819
21,9,ʃi,0.352,0.416,1.1818181818181819
21,10,leaʊ,0.352,0.384,1.090909090909091
21,11,"zˈis,",0.352,0.288,0.8181818181818181
21,12,noj,0.32,0.16,0.5
21,13,am,0.352,0.288,0.8181818181818181
21,14,intɾˈat,0.352,0.352,1.0
21,15,ɨn,0.352,0.384,1.090909090909091
21,16,tˈabəɾˌa,0.352,0.48,1.3636363636363638
21,17,ˌaɾamˈeɪlor,0.352,0.224,0.6363636363636365
21,18,ʃi,0.32,0.192,0.6
21,19,jˈatə,0.352,0.128,0.36363636363636365
21,20,kə,0.352,0.256,0.7272727272727273
21,21,nu,0.352,0.384,1.090909090909091
21,22,jeɾˌa,0.352,0.288,0.8181818181818181
21,23,nˌimenʲˌʲ,0.352,0.288,0.8181818181818181
21,24,akˈolo.,0.352,0.384,1.090909090909091
22,0,kˈyɪniɪ,0.32,0.32,1.0
22,1,ˌɨi,0.32,0.256,0.8
22,2,vor,0.32,0.288,0.8999999999999999
22,3,devˈoɾa,0.32,0.32,1.0
22,4,pe,0.352,0.32,0.9090909090909092
22,5,tʃeɪ,0.32,0.224,0.7
22,6,aɪ,0.32,0.256,0.8
22,7,luɪ,0.32,0.32,1.0
22,8,"bˈaʃa,",0.352,0.32,0.9090909090909092
22,9,kˌaɾe,0.32,0.32,1.0
22,10,vor,0.32,0.32,1.0
22,11,murˈi,0.32,0.224,0.7
22,12,ɨn,0.32,0.32,1.0
22,13,"tʃetˈate,",0.352,0.384,1.090909090909091
22,14,jˈar,0.32,0.192,0.6
22,15,pˈəsəɾʲˌile,0.32,0.32,1.0
22,16,tʃˈeruluɪ,0.32,0.32,1.0
22,17,ˌɨi,0.352,0.352,1.0
22,18,vor,0.32,0.256,0.8
